playerID,year,tmID,GP,GS,minutes,oRebounds,dRebounds,dq,PostGP,PostGS,PostMinutes,PostoRebounds,PostdRebounds,PostDQ,Postperformance,performance,points_precision,Postpoints_precision
snellbe01w,8,PHO,25.0,0.0,238.0,15.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,126.5,0.0
snellbe01w,10,SAS,30.0,2.0,343.0,12.0,34.0,0.0,8.0,0.0,52.0,6.0,3.0,0.0,19.0,172.0,195.0,53.0
snowmi01w,4,HOU,32.0,2.0,480.0,31.0,88.0,0.0,3.0,0.0,79.0,6.0,15.0,0.0,32.0,214.0,126.0,26.0
snowmi01w,5,HOU,33.0,18.0,752.5,53.5,137.5,1.0,3.0,1.5,84.0,9.0,16.0,0.0,42.0,371.0,202.0,29.5
snowmi01w,6,HOU,32.5,32.5,959.0,69.0,182.0,1.0,1.5,1.5,44.5,6.0,8.5,0.0,26.0,488.5,286.5,16.5
snowmi01w,7,HOU,32.0,32.0,929.5,65.0,167.0,2.0,2.5,2.5,76.0,0.5,13.0,0.0,30.0,491.5,290.5,19.5
snowmi01w,8,HOU,33.5,33.5,980.5,73.0,174.0,3.5,3.5,3.5,104.5,2.0,17.5,0.0,52.0,577.0,335.5,27.0
snowmi01w,9,HOU,34.0,34.0,943.5,78.0,171.5,2.0,1.0,1.0,28.5,1.5,4.5,0.0,22.0,559.0,349.5,7.5
snowmi01w,10,ATL,34.0,34.0,874.0,76.5,153.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.5,287.5,0.0
spencsi01w,9,LAS,34.0,22.0,828.0,48.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,438.0,0.0
spencsi01w,10,NYL,33.5,12.0,639.5,38.0,62.0,0.0,2.5,0.0,24.0,2.0,2.5,0.0,5.0,312.5,336.5,10.5
stafftr01w,3,MIA,30.0,4.0,365.0,37.0,48.0,0.0,2.0,0.0,16.0,2.0,1.0,0.0,9.0,160.0,152.0,10.0
staleda01w,2,CHA,32.0,32.0,1099.0,21.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,386.0,0.0
staleda01w,3,CHA,32.0,32.0,1125.5,16.0,58.0,0.5,4.0,4.0,150.5,1.5,7.5,0.0,52.5,431.5,398.0,53.5
staleda01w,4,CHA,32.0,32.0,1106.5,9.5,54.0,0.0,5.0,5.0,189.5,2.5,9.0,0.0,67.0,423.0,389.0,74.0
staleda01w,5,CHA,33.0,33.0,1073.5,11.0,46.0,0.0,2.0,2.0,68.0,1.5,3.5,0.0,26.5,399.5,338.0,35.0
staleda01w,6,CHA,34.0,34.0,1114.5,13.0,45.0,0.0,1.0,1.0,29.0,0.5,2.0,0.0,12.0,409.5,322.0,14.5
staleda01w,6,HOU,34.0,34.0,1114.5,13.0,45.0,0.0,1.0,1.0,29.0,0.5,2.0,0.0,12.0,409.5,322.0,14.5
staleda01w,7,HOU,22.333333333333332,20.0,682.6666666666666,7.0,35.666666666666664,0.3333333333333333,1.6666666666666667,0.0,41.666666666666664,0.0,1.3333333333333333,0.0,10.666666666666666,243.33333333333334,190.33333333333334,6.666666666666667
stansti01w,8,MIN,4.0,0.0,23.0,6.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,0.0,2.0,12.0,10.0,0.0
starbka01w,2,UTA,29.0,0.0,340.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,166.0,0.0
starbka01w,3,SEA,26.0,3.5,325.0,12.5,19.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,133.5,163.5,1.5
starbka01w,3,UTA,26.0,3.5,325.0,12.5,19.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,133.5,163.5,1.5
starbka01w,5,IND,12.0,0.0,137.0,1.5,11.5,0.0,1.0,0.0,11.5,0.5,1.0,0.0,2.5,49.5,47.0,1.0
stedika01w,2,SEA,29.0,0.0,309.0,11.0,28.0,0.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,126.0,159.0,6.0
stepama01w,2,PHO,15.0,1.0,170.0,15.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,66.0,0.0
stevema01w,6,SEA,29.0,0.0,259.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,61.0,0.0
stevema01w,7,PHO,16.5,0.5,156.0,6.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.5,40.0,0.0
stileja01w,3,POR,32.0,32.0,1023.0,24.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,557.0,0.0
stinsan01w,2,CHA,32.0,32.0,1123.0,35.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.0,601.0,0.0
stinsan01w,3,CHA,32.0,32.0,1064.5,37.0,99.5,0.0,4.0,4.0,139.0,6.0,18.5,0.0,75.0,672.5,517.5,64.0
stinsan01w,4,CHA,32.0,32.0,978.0,38.0,119.0,0.0,5.0,5.0,171.5,9.5,20.5,0.0,99.5,612.5,442.0,78.5
stinsan01w,5,CHA,33.0,33.0,975.0,32.5,126.0,0.0,2.0,2.0,64.5,5.5,4.5,0.0,47.5,569.5,434.5,32.5
stinsan01w,6,DET,34.0,34.0,888.5,26.5,103.0,0.5,1.0,1.0,32.0,2.0,2.5,0.0,23.0,413.0,339.5,18.0
stiresh01w,2,MIN,21.0,0.0,117.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,39.0,0.0
stiresh01w,3,MIN,19.5,2.5,159.0,8.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.5,63.0,0.0
streiju01w,2,IND,27.0,6.0,424.0,25.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,154.0,0.0
strotan01w,8,IND,8.0,0.0,39.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.0,0.0
strotan01w,9,ATL,10.0,0.0,54.0,4.0,3.0,0.0,1.5,0.0,7.5,0.0,1.5,0.0,6.0,28.0,36.5,5.0
summela01w,7,CON,11.0,0.0,43.0,5.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,13.0,0.0
suttota01w,3,CHA,29.0,21.0,602.0,51.0,78.0,1.0,8.0,8.0,167.0,10.0,16.0,0.0,69.0,272.0,170.0,46.0
suttota01w,4,CHA,30.5,25.0,743.5,63.5,96.5,2.0,5.0,5.0,111.5,7.0,12.0,0.0,42.5,375.5,224.0,32.5
suttota01w,5,CHA,33.0,31.0,874.5,74.5,121.5,2.5,2.0,1.5,44.0,2.5,6.5,0.0,11.0,429.5,294.5,14.5
suttota01w,6,CHA,34.0,33.5,917.0,68.0,138.0,1.5,1.0,0.5,16.0,0.5,2.5,0.0,3.0,425.5,298.0,5.0
suttota01w,7,CHA,34.0,33.5,928.5,63.5,131.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421.0,272.0,0.0
suttota01w,8,IND,32.0,31.5,843.5,67.0,110.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.5,281.5,0.0
suttota01w,9,IND,32.0,31.5,830.0,68.0,112.0,1.5,3.0,3.0,61.5,3.5,10.5,0.0,32.0,470.5,332.0,32.5
suttota01w,10,IND,33.5,33.0,908.0,64.5,131.5,1.5,4.5,4.5,108.0,6.5,15.5,0.0,56.0,507.0,351.5,52.0
swanike01w,10,PHO,25.0,6.0,231.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,93.0,0.0
swoopsh01w,3,HOU,31.0,31.0,1090.0,40.0,155.0,0.0,6.0,6.0,220.0,9.0,25.0,0.0,160.0,928.0,561.0,107.0
swoopsh01w,4,HOU,32.0,32.0,1154.0,30.0,128.0,0.0,3.0,3.0,127.0,10.0,12.0,0.0,111.0,831.0,660.0,87.0
swoopsh01w,5,HOU,31.5,31.0,1119.0,31.0,119.5,0.0,3.0,3.0,118.5,6.0,14.5,0.0,96.0,780.5,623.5,74.5
swoopsh01w,6,HOU,31.0,30.5,1077.0,35.0,113.0,0.0,1.5,1.5,55.0,1.0,8.5,0.0,40.5,690.5,570.5,31.0
swoopsh01w,7,HOU,32.0,32.0,1147.5,32.5,103.5,0.0,2.5,2.5,94.5,4.0,10.0,0.0,58.0,745.5,583.5,58.5
swoopsh01w,8,HOU,32.0,32.0,1168.0,30.5,120.5,0.0,3.5,3.5,125.5,4.0,12.5,0.0,73.0,786.5,610.0,72.5
swoopsh01w,9,SEA,17.0,17.0,608.5,18.5,81.5,0.0,1.0,1.0,31.0,0.0,2.5,0.0,15.0,389.0,322.5,14.0
tauradi01w,6,PHO,34.0,34.0,1130.0,28.0,121.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,745.0,0.0
tauradi01w,7,PHO,33.5,33.5,1109.5,25.0,118.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,701.0,0.0
tauradi01w,8,PHO,33.5,33.5,1120.5,23.5,106.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.5,802.5,0.0
tauradi01w,9,PHO,33.0,33.0,1088.5,21.5,107.0,1.5,4.5,4.5,149.5,3.0,16.5,0.5,108.0,892.5,828.5,91.5
tauradi01w,10,PHO,33.0,33.0,1054.0,22.0,131.5,1.5,4.5,4.5,149.5,3.0,16.5,0.5,108.0,885.5,770.5,91.5
taylope01w,3,CLE,32.0,0.0,561.0,36.0,76.0,0.0,3.0,0.0,59.0,2.0,7.0,0.0,31.0,348.0,339.0,44.0
taylope01w,4,CLE,31.0,13.0,734.5,43.5,91.5,0.0,1.5,0.0,29.5,1.0,3.5,0.0,15.5,444.5,400.5,22.0
taylope01w,5,PHO,32.0,29.5,903.0,47.5,105.5,0.0,1.5,1.5,49.5,0.5,6.0,0.0,26.0,551.0,469.0,24.5
taylope01w,6,PHO,33.5,33.0,987.0,47.5,106.5,0.5,1.5,1.5,49.5,0.5,6.0,0.0,26.0,557.0,433.0,24.5
taylope01w,7,PHO,31.0,31.0,964.0,44.5,95.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.5,371.0,0.0
taylope01w,8,PHO,24.5,18.5,694.0,35.0,81.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.5,323.0,0.0
taylope01w,10,PHO,34.0,34.0,1010.0,73.0,141.0,2.0,9.0,9.0,311.0,24.0,47.0,0.0,247.0,793.0,477.0,138.0
teaslni01w,4,LAS,32.0,32.0,882.0,17.0,67.0,1.0,6.0,6.0,184.0,3.0,10.0,1.0,75.0,331.0,268.0,76.0
teaslni01w,5,LAS,33.0,33.0,1035.5,23.5,106.0,0.5,7.5,7.5,248.0,7.0,19.5,0.5,109.0,495.0,364.5,102.5
teaslni01w,6,LAS,34.0,34.0,1147.0,29.5,116.0,0.0,6.0,6.0,200.0,6.0,15.5,0.0,80.0,588.0,457.0,83.5
teaslni01w,7,WAS,26.5,26.5,828.0,17.5,67.0,0.0,2.5,2.0,74.5,1.5,2.5,0.0,27.0,361.5,351.0,39.0
teaslni01w,8,WAS,26.5,26.5,763.0,9.5,61.5,0.5,2.0,1.5,64.0,1.5,6.0,0.0,32.0,369.5,382.0,39.0
teaslni01w,10,ATL,33.0,33.0,746.0,19.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,262.0,0.0
teaslni01w,10,DET,33.0,33.0,746.0,19.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,262.0,0.0
terryka01w,8,IND,10.0,0.0,53.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0
terryka01w,9,ATL,9.5,0.0,53.5,4.5,9.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.5,0.0
terryka01w,9,IND,9.5,0.0,53.5,4.5,9.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.5,0.0
thomach01w,6,LAS,31.0,8.0,547.0,43.0,77.0,0.0,3.0,3.0,100.0,11.0,12.0,0.0,35.0,233.0,173.0,21.0
thomach01w,7,LAS,31.5,4.0,533.5,35.5,76.5,0.5,2.5,1.5,69.0,6.0,6.5,0.0,20.0,189.5,143.5,11.5
thomach01w,8,LAS,29.5,0.5,529.5,35.5,88.0,1.0,3.5,0.0,72.5,1.0,8.0,0.0,25.0,195.5,141.5,12.0
thomach01w,9,LAS,30.5,10.0,589.5,54.5,106.5,1.5,2.5,0.0,53.5,0.5,7.5,0.0,22.5,297.5,221.5,11.0
thomach01w,10,MIN,27.0,9.5,399.5,38.0,71.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,163.5,0.0
thomala01w,5,SAS,32.0,25.0,852.0,63.0,101.0,1.0,3.0,3.0,100.0,6.0,17.0,0.0,56.0,483.0,343.0,42.0
thomala01w,6,SAS,31.5,27.5,908.0,55.5,95.5,1.0,1.5,1.5,50.0,3.0,8.5,0.0,28.0,492.0,362.0,21.0
thomala01w,7,SAS,26.0,21.0,734.5,33.0,70.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,287.0,0.0
thomala01w,8,LAS,20.0,6.0,437.0,22.5,52.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.5,171.5,0.0
thomala01w,9,DET,23.0,3.5,428.0,27.0,44.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5,187.0,0.0
thomala01w,9,MIN,23.0,3.5,428.0,27.0,44.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.5,187.0,0.0
thomast01w,2,POR,32.0,31.0,863.0,48.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,249.0,0.0
thomast01w,3,POR,32.0,16.0,638.0,39.5,58.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.5,176.0,0.0
thomast01w,4,DET,32.0,3.5,517.0,32.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.5,178.0,0.0
thomast01w,4,PHO,32.0,3.5,517.0,32.5,49.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.5,178.0,0.0
thomast01w,5,DET,20.666666666666668,2.3333333333333335,296.6666666666667,16.333333333333332,29.333333333333332,0.0,1.3333333333333333,0.0,4.333333333333333,0.0,1.0,0.0,0.6666666666666666,122.66666666666667,123.33333333333333,0.6666666666666666
thomast01w,6,DET,10.333333333333334,0.3333333333333333,90.0,5.0,9.333333333333334,0.0,2.3333333333333335,0.0,6.666666666666667,0.0,1.3333333333333333,0.0,2.0,36.0,39.0,0.6666666666666666
thomast01w,6,MIN,10.333333333333334,0.3333333333333333,90.0,5.0,9.333333333333334,0.0,2.3333333333333335,0.0,6.666666666666667,0.0,1.3333333333333333,0.0,2.0,36.0,39.0,0.6666666666666666
thompal01w,2,IND,31.0,26.0,792.0,48.0,109.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,282.0,0.0
thompal01w,3,IND,26.5,16.5,586.5,34.5,75.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,255.0,0.0
thompal01w,5,SEA,18.0,2.0,314.0,12.0,30.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,124.0,167.0,0.0
thompal01w,6,SEA,23.0,2.0,182.0,8.0,16.0,0.0,8.0,0.0,83.0,6.0,9.0,0.0,50.0,75.0,74.0,42.0
thompti01w,2,HOU,32.0,32.0,1087.0,68.0,177.0,0.0,6.0,6.0,233.0,17.0,31.0,0.0,115.0,733.0,529.0,89.0
thompti01w,3,HOU,31.0,31.0,1094.5,76.0,163.0,0.0,4.0,4.0,150.5,10.5,19.5,0.0,74.5,746.5,659.5,55.0
thompti01w,4,HOU,29.5,29.5,1077.0,75.5,149.5,0.0,2.5,2.5,98.0,6.5,11.5,0.0,50.0,700.5,671.0,44.0
thompti01w,5,HOU,28.5,28.5,1013.0,53.0,138.0,0.0,3.0,3.0,117.0,6.0,13.0,0.0,61.5,616.0,575.0,67.0
thompti01w,6,HOU,27.0,27.0,958.5,41.5,119.5,0.0,1.5,1.5,53.0,1.5,5.5,0.0,28.5,611.5,614.5,33.5
thompti01w,7,HOU,20.5,20.5,691.0,30.5,76.5,0.0,2.5,2.5,84.0,5.0,9.0,0.0,43.5,407.5,420.0,34.5
thompti01w,8,HOU,18.0,18.0,567.5,24.0,63.5,0.0,3.5,3.5,115.5,6.5,10.0,0.0,56.5,334.0,306.5,49.0
thompti01w,9,HOU,27.5,27.5,965.0,48.0,125.5,0.0,1.0,1.0,31.5,1.5,1.0,0.0,13.0,662.5,545.0,14.5
thompti01w,10,LAS,32.0,31.5,1154.0,56.5,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.5,661.5,0.0
thorbsh01w,8,SEA,22.0,0.0,141.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,54.0,0.0
thorner01w,5,NYL,23.0,0.0,181.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,83.0,0.0
thorner01w,6,NYL,20.0,0.5,168.5,1.5,8.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,1.5,48.0,86.0,0.0
thorner01w,7,NYL,19.0,0.5,179.5,2.0,9.0,0.0,2.0,0.0,6.5,0.0,0.0,0.0,2.0,54.5,87.0,1.0
thorner01w,8,NYL,24.0,0.5,290.5,6.5,19.5,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.5,134.5,139.5,1.0
thorner01w,9,NYL,28.0,15.0,630.5,13.0,49.5,0.0,1.5,1.5,37.0,0.5,4.0,0.0,13.0,290.0,280.0,8.5
thorner01w,10,CHI,30.5,17.0,631.5,9.5,44.0,0.0,4.5,1.5,68.0,0.5,5.0,0.0,26.5,251.5,279.5,15.5
tilliic01w,7,NYL,31.0,1.0,287.0,13.0,26.0,0.0,3.0,0.0,18.0,0.0,1.0,0.0,0.0,106.0,95.0,0.0
tilliic01w,8,DET,25.0,0.0,256.0,21.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,143.0,0.0
tilliic01w,8,LAS,25.0,0.0,256.0,21.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,143.0,0.0
timmsmi01w,2,PHO,8.0,8.0,176.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,51.0,0.0
torniel01w,2,DET,32.0,32.0,869.0,41.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,253.0,0.0
turneba01w,8,HOU,34.0,9.0,622.0,26.0,60.0,0.0,3.0,0.0,53.0,2.0,6.0,0.0,22.0,266.0,219.0,14.0
turneba01w,9,CON,28.0,5.5,442.5,17.5,46.5,0.0,1.5,0.0,26.5,1.0,3.0,0.0,11.0,193.0,171.0,7.0
turneba01w,10,CON,28.0,4.0,463.0,16.0,59.0,0.0,1.5,0.0,28.5,1.5,3.5,0.0,9.5,238.5,220.5,22.0
tuvicsl01w,3,PHO,30.0,0.0,325.0,18.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,89.0,0.0
tuvicsl01w,4,PHO,28.0,0.5,322.5,14.5,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,97.5,0.0
tuvicsl01w,5,PHO,21.5,7.5,342.5,21.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,130.5,0.0
udokamf01w,5,LAS,25.0,3.0,251.0,22.0,29.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,-2.0,82.0,72.0,1.0
vangomi01w,2,MIN,28.0,1.0,199.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,66.0,0.0
vangomi01w,3,MIN,25.0,4.5,221.0,15.5,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,63.0,0.0
vangomi01w,4,MIN,22.0,10.5,297.5,22.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,84.5,0.0
vangomi01w,5,MIN,26.5,7.0,440.0,30.5,55.0,2.0,1.5,0.0,15.5,0.0,0.5,0.0,1.0,154.0,155.5,6.5
vealkr01w,3,PHO,29.0,14.0,658.0,14.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,226.0,0.0
vodicka01w,2,SEA,23.0,19.0,489.0,28.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,240.0,0.0
vodicka01w,3,SEA,26.0,11.5,447.0,26.5,57.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.5,201.5,0.0
vodicka01w,4,SEA,30.5,17.0,611.0,43.0,80.5,0.5,1.0,1.0,30.5,1.0,4.0,0.0,17.5,299.0,231.5,10.0
vodicka01w,5,SEA,30.0,28.5,763.0,58.0,101.5,2.5,1.0,1.0,30.5,1.0,4.0,0.0,17.5,383.0,274.0,10.0
vodicka01w,6,PHO,31.0,30.5,791.0,60.0,95.5,4.5,4.0,4.0,102.0,6.5,8.5,0.0,35.0,351.0,283.5,31.5
vodicka01w,7,PHO,31.0,29.5,847.0,62.5,119.5,3.5,4.0,4.0,102.0,6.5,8.5,0.0,35.0,413.5,303.5,31.5
walkeay01w,4,DET,32.0,0.0,548.0,56.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,230.0,0.0
walkeay01w,5,DET,33.0,0.5,409.5,45.0,49.5,0.0,2.0,0.0,12.0,1.5,1.5,0.0,7.5,182.0,167.5,4.0
walkeay01w,6,CHA,26.0,1.0,209.5,22.0,26.5,0.0,3.0,0.0,14.0,1.5,1.5,0.0,7.0,71.5,74.5,4.0
walkeay01w,6,DET,26.0,1.0,209.5,22.0,26.5,0.0,3.0,0.0,14.0,1.5,1.5,0.0,7.0,71.5,74.5,4.0
walkeay01w,7,CHA,13.0,4.0,160.33333333333334,10.0,20.333333333333332,0.0,0.6666666666666666,0.0,1.3333333333333333,0.0,0.0,0.0,-0.3333333333333333,55.666666666666664,43.0,0.0
walkeay01w,8,DET,15.333333333333334,3.6666666666666665,171.33333333333334,10.333333333333334,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,44.666666666666664,0.0
walkede01w,2,POR,30.0,1.0,311.0,29.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,133.0,0.0
walkede01w,3,POR,25.5,0.5,304.0,29.0,23.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,131.5,0.0
walkede01w,4,SAC,26.0,14.5,572.5,42.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,236.0,0.0
walkede01w,5,SAC,32.5,25.0,794.0,58.0,93.5,0.0,3.0,3.0,85.0,7.0,6.5,0.0,31.0,401.5,338.5,35.5
walkede01w,6,SAC,34.0,27.5,812.0,66.5,79.5,0.5,6.0,6.0,171.5,12.5,11.0,0.0,75.5,372.0,349.0,62.5
walkede01w,7,SAC,28.0,26.5,741.0,59.5,70.5,1.0,6.0,3.0,169.0,9.0,10.0,0.0,78.0,369.5,307.0,54.5
walkede01w,8,SAC,22.5,13.5,518.0,51.0,53.5,1.0,7.5,4.5,192.5,14.5,13.0,0.0,94.5,326.0,242.0,84.5
walkede01w,9,SAC,14.0,6.5,271.5,36.0,22.5,0.5,4.5,4.5,110.0,11.0,7.5,0.0,61.0,162.5,143.5,57.0
walkede01w,10,SAC,6.0,2.5,78.5,10.5,5.0,0.0,1.5,0.0,23.5,2.0,5.0,0.0,11.5,29.0,33.5,8.5
walsema01w,3,WAS,4.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
washico01w,2,HOU,25.0,0.0,236.0,3.0,16.0,0.0,6.0,0.0,92.0,4.0,7.0,0.0,25.0,64.0,58.0,17.0
washico01w,3,HOU,28.5,16.0,624.5,11.5,57.0,0.5,4.0,1.0,83.0,3.0,7.0,0.0,20.5,215.5,173.0,27.0
washico01w,3,IND,28.5,16.0,624.5,11.5,57.0,0.5,4.0,1.0,83.0,3.0,7.0,0.0,20.5,215.5,173.0,27.0
washico01w,4,IND,21.333333333333332,18.333333333333332,562.3333333333334,11.333333333333334,52.666666666666664,0.6666666666666666,1.6666666666666667,1.6666666666666667,61.333333333333336,1.0,4.0,0.0,16.0,192.66666666666666,159.33333333333334,27.666666666666668
washito01w,2,WAS,19.0,0.0,103.0,6.0,8.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,-2.0,39.0,52.0,0.0
washito01w,3,WAS,24.5,1.0,219.5,12.5,16.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,-1.0,90.0,109.5,0.0
washito01w,4,SEA,27.5,1.0,313.5,23.0,17.5,0.0,2.0,0.0,26.0,0.5,1.0,0.0,11.5,125.0,148.5,9.0
washito01w,4,WAS,27.5,1.0,313.5,23.0,17.5,0.0,2.0,0.0,26.0,0.5,1.0,0.0,11.5,125.0,148.5,9.0
wautean01w,2,CLE,32.0,0.0,598.0,47.0,82.0,0.0,6.0,0.0,107.0,5.0,13.0,0.0,42.0,272.0,159.0,34.0
wautean01w,3,CLE,28.0,7.0,610.0,41.0,80.5,0.0,4.5,1.5,96.5,5.5,8.5,0.0,39.5,290.0,154.0,23.5
wautean01w,5,NYL,28.0,25.0,802.0,45.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,208.0,0.0
wautean01w,6,NYL,13.0,4.0,271.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,82.0,0.0
wautean01w,10,SAS,32.0,31.0,980.0,47.0,192.0,0.0,9.0,9.0,300.0,13.0,39.0,0.0,162.0,695.0,390.0,134.0
weathte01w,2,NYL,32.0,32.0,1078.0,16.0,93.0,0.0,7.0,7.0,253.0,2.0,17.0,1.0,79.0,418.0,226.0,52.0
weathte01w,3,NYL,32.0,32.0,1026.0,22.5,91.0,0.5,6.5,6.5,225.5,4.5,16.0,0.5,69.0,420.5,229.0,60.0
weathte01w,4,NYL,32.0,32.0,964.0,26.0,76.0,1.5,7.0,7.0,219.5,7.5,21.0,0.0,88.0,338.5,213.0,57.5
weathte01w,5,LAS,33.0,33.0,889.0,21.0,70.5,1.0,4.0,4.0,120.5,4.0,13.5,0.0,58.5,254.5,162.0,23.5
weckeke01w,7,SAS,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0
weckeke01w,8,SAS,17.5,5.5,294.5,11.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.5,166.0,0.0
weckeke01w,9,WAS,24.0,6.0,325.5,13.0,33.0,0.0,1.0,0.0,2.5,0.0,0.5,0.0,1.0,141.5,177.5,0.0
whaleli01w,6,CON,31.0,30.0,946.0,21.0,69.0,0.0,8.0,8.0,255.0,5.0,13.0,0.0,140.0,386.0,270.0,87.0
whaleli01w,7,CON,32.5,32.0,996.5,25.0,84.0,0.0,7.5,7.5,237.5,5.5,15.5,0.0,120.5,481.0,320.5,93.0
whaleli01w,8,CON,33.5,33.5,954.0,23.0,102.0,0.0,6.0,6.0,187.0,4.5,17.0,0.0,85.0,524.0,356.5,97.0
